synthetic_chromosome,feature_record_id,feature_type,sgd_gene_id,gene_name,source_start_bp,source_end_bp,synthetic_start_bp,synthetic_end_bp,synthetic_midpoint_bp,strand,essential_status,mapping_status,source_accession,source_file,left_lox_id,right_lox_id,segment_id,interval_mapping_status,eligible_for_gene_risk
SynII,SynII_gene_0099,ORF,S000000116,RFT1,166844,168568,166913.0,168637.0,167775.0,+,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_55,SynII_loxPsym_56,SynII_SEG_0056,exact_adjacent_lox,True
SynII,SynII_gene_0100,ORF,S000000115,APN2,168796,170358,168865.0,170427.0,169646.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_55,SynII_loxPsym_56,SynII_SEG_0056,exact_adjacent_lox,True
SynII,SynII_gene_0101,ORF,S000000114,POP8,170475,170876,170544.0,170945.0,170744.5,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_56,SynII_loxPsym_57,SynII_SEG_0057,exact_adjacent_lox,True
SynII,SynII_gene_0102,ORF,S000000113,PEP1,171280,176019,171349.0,176088.0,173718.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_57,SynII_loxPsym_58,SynII_SEG_0058,exact_adjacent_lox,True
SynII,SynII_gene_0103,ORF,S000000112,FUS3,176887,177948,176956.0,178017.0,177486.5,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_57,SynII_loxPsym_58,SynII_SEG_0058,exact_adjacent_lox,True
SynII,SynII_gene_0104,ORF,S000000111,ACH1,178592,180172,178661.0,180241.0,179451.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_58,SynII_loxPsym_59,SynII_SEG_0059,exact_adjacent_lox,True
SynII,SynII_rep_origin_0105,rep_origin,S000118997,ARS231;Autonomously Replicating Sequence,181670,181910,181739.0,181979.0,181859.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_60,SynII_loxPsym_61,SynII_SEG_0061,exact_adjacent_lox,False
SynII,SynII_gene_0106,ORF,S000000110,RRN6,182502,185186,182571.0,185255.0,183913.0,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_60,SynII_loxPsym_61,SynII_SEG_0061,exact_adjacent_lox,True
SynII,SynII_gene_0107,ORF,S000000109,FMT1,185494,186699,185563.0,186768.0,186165.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_60,SynII_loxPsym_61,SynII_SEG_0061,exact_adjacent_lox,True
SynII,SynII_gene_0108,ORF,S000000108,YBL012C,186878,187279,186947.0,187348.0,187147.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_61,SynII_loxPsym_62,SynII_SEG_0062,exact_adjacent_lox,True
SynII,SynII_gene_0109,ORF,S000000107,SCT1,187010,189289,187079.0,189358.0,188218.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_61,SynII_loxPsym_62,SynII_SEG_0062,exact_adjacent_lox,True
SynII,SynII_gene_0110,ORF,S000000106,YBL010C,189613,190455,189682.0,190524.0,190103.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_62,SynII_loxPsym_63,SynII_SEG_0063,exact_adjacent_lox,True
SynII,SynII_gene_0111,ORF,S000000105,ALK2,190700,192730,190769.0,192799.0,191784.0,+,Unknown,unique_flanking_anchors,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_62,SynII_loxPsym_63,SynII_SEG_0063,exact_adjacent_lox,True
SynII,SynII_gene_0112,ORF,S000028529,YBL008W-A,192949,193188,193018.0,193257.0,193137.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_63,SynII_loxPsym_64,SynII_SEG_0064,exact_adjacent_lox,True
SynII,SynII_gene_0113,ORF,S000000104,HIR1,193193,195715,193262.0,195784.0,194523.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_63,SynII_loxPsym_64,SynII_SEG_0064,exact_adjacent_lox,True
SynII,SynII_gene_0114,ORF,S000000103,SLA1,196240,199974,196309.0,200043.0,198176.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_65,SynII_loxPsym_66,SynII_SEG_0066,exact_adjacent_lox,True
SynII,SynII_gene_0115,ORF,S000000102,LDB7,200229,200771,200298.0,200840.0,200569.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_66,SynII_loxPsym_67,SynII_SEG_0067,exact_adjacent_lox,True
SynII,SynII_gene_0116,ORF,S000028596,YBL006W-A,200353,200502,200422.0,200571.0,200496.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_66,SynII_loxPsym_67,SynII_SEG_0067,exact_adjacent_lox,True
SynII,SynII_gene_0117,ORF,S000000101,PDR3,201112,204042,201181.0,204111.0,202646.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_66,SynII_loxPsym_67,SynII_SEG_0067,exact_adjacent_lox,True
SynII,SynII_gene_0118,ORF,S000000100,UTP20,205084,212565,205153.0,212634.0,208893.5,+,Essential,unique_flanking_anchors,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_68,SynII_loxPsym_69,SynII_SEG_0069,exact_adjacent_lox,True
SynII,SynII_gene_0119,ORF,S000000099,HTA2,212876,213274,212945.0,213343.0,213144.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_69,SynII_loxPsym_70,SynII_SEG_0070,exact_adjacent_lox,True
SynII,SynII_gene_0120,ORF,S000000098,HTB2,213974,214369,214043.0,214438.0,214240.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_69,SynII_loxPsym_70,SynII_SEG_0070,exact_adjacent_lox,True
SynII,SynII_rep_origin_0121,rep_origin,S000118346,ARS208;Autonomously Replicating Sequence,215235,215469,215304.0,215538.0,215421.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_71,SynII_loxPsym_72,SynII_SEG_0072,exact_adjacent_lox,False
SynII,SynII_centromere_0122,centromere,S000006464,Chromosome II centromere,215788,215904,215857.0,215973.0,215915.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_72,SynII_loxPsym_73,SynII_SEG_0073,exact_adjacent_lox,False
SynII,SynII_gene_0123,ORF,S000000205,NTH2,216556,218898,216625.0,218967.0,217796.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_73,SynII_loxPsym_74,SynII_SEG_0074,exact_adjacent_lox,True
SynII,SynII_gene_0124,ORF,S000000206,RER2,219323,220183,219392.0,220252.0,219822.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_73,SynII_loxPsym_74,SynII_SEG_0074,exact_adjacent_lox,True
SynII,SynII_gene_0125,ORF,S000000207,COQ1,220424,221845,220493.0,221914.0,221203.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_73,SynII_loxPsym_74,SynII_SEG_0074,exact_adjacent_lox,True
SynII,SynII_gene_0126,ORF,S000000208,GPI18,222015,223316,222084.0,223385.0,222734.5,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_74,SynII_loxPsym_75,SynII_SEG_0075,exact_adjacent_lox,True
SynII,SynII_gene_0127,ORF,S000000209,RCR1,223555,224196,223624.0,224265.0,223944.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_74,SynII_loxPsym_75,SynII_SEG_0075,exact_adjacent_lox,True
SynII,SynII_gene_0128,ORF,S000000210,UGA2,224659,226152,224728.0,226221.0,225474.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_74,SynII_loxPsym_75,SynII_SEG_0075,exact_adjacent_lox,True
SynII,SynII_gene_0129,ORF,S000000211,DSF2,226489,228699,226558.0,228768.0,227663.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_75,SynII_loxPsym_76,SynII_SEG_0076,exact_adjacent_lox,True
SynII,SynII_gene_0130,ORF,S000000212,FLR1,230280,231926,230349.0,231995.0,231172.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_76,SynII_loxPsym_77,SynII_SEG_0077,exact_adjacent_lox,True
SynII,SynII_rep_origin_0131,rep_origin,S000114517,"ARS209;Autonomously Replicating Sequence, originally referred to as H4 ARS",231923,233087,231992.0,233156.0,232574.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_76,SynII_loxPsym_77,SynII_SEG_0077,exact_adjacent_lox,False
SynII,SynII_gene_0132,ORF,S000000213,HHF1,233090,233401,233159.0,233470.0,233314.5,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_76,SynII_loxPsym_77,SynII_SEG_0077,exact_adjacent_lox,True
SynII,SynII_gene_0133,ORF,S000000214,HHT1,234048,234458,234117.0,234527.0,234322.0,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_76,SynII_loxPsym_77,SynII_SEG_0077,exact_adjacent_lox,True
SynII,SynII_gene_0134,ORF,S000000215,IPP1,234863,235726,234932.0,235795.0,235363.5,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_77,SynII_loxPsym_78,SynII_SEG_0078,exact_adjacent_lox,True
SynII,SynII_gene_0135,ORF,S000000218,GRX7,236763,237374,236832.0,237443.0,237137.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_79,SynII_loxPsym_80,SynII_SEG_0080,exact_adjacent_lox,True
SynII,SynII_gene_0136,ORF,S000000219,MNN2,237782,239575,237851.0,239644.0,238747.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_80,SynII_loxPsym_81,SynII_SEG_0081,exact_adjacent_lox,True
SynII,SynII_gene_0137,ORF,S000000220,YBR016W,240319,240705,240388.0,240774.0,240581.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_80,SynII_loxPsym_81,SynII_SEG_0081,exact_adjacent_lox,True
SynII,SynII_gene_0138,ORF,S000000221,KAP104,241087,243840,241156.0,243909.0,242532.5,-,Unknown,unique_flanking_anchors,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_82,SynII_loxPsym_83,SynII_SEG_0083,exact_adjacent_lox,True
SynII,SynII_gene_0139,ORF,S000000222,GAL7,244598,245698,244667.0,245767.0,245217.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_83,SynII_loxPsym_84,SynII_SEG_0084,exact_adjacent_lox,True
SynII,SynII_gene_0140,ORF,S000000223,GAL10,246458,248557,246527.0,248626.0,247576.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_84,SynII_loxPsym_85,SynII_SEG_0085,exact_adjacent_lox,True
SynII,SynII_gene_0141,ORF,S000000224,GAL1,249226,250812,249295.0,250881.0,250088.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_84,SynII_loxPsym_85,SynII_SEG_0085,exact_adjacent_lox,True
SynII,SynII_gene_0142,ORF,S000000225,FUR4,251682,253583,251751.0,253652.0,252701.5,+,Unknown,unique_flanking_anchors,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_85,SynII_loxPsym_86,SynII_SEG_0086,exact_adjacent_lox,True
SynII,SynII_gene_0143,ORF,S000000226,POA1,254011,254544,254080.0,254613.0,254346.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_86,SynII_loxPsym_87,SynII_SEG_0087,exact_adjacent_lox,True
SynII,SynII_gene_0144,ORF,S000000227,CHS3,254769,258266,254838.0,258335.0,256586.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_88,SynII_loxPsym_89,SynII_SEG_0089,exact_adjacent_lox,True
SynII,SynII_gene_0145,ORF,S000000228,SCO2,259786,260691,259855.0,260760.0,260307.5,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_88,SynII_loxPsym_89,SynII_SEG_0089,exact_adjacent_lox,True
SynII,SynII_gene_0146,ORF,S000000229,OLA1,261090,262274,261159.0,262343.0,261751.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_90,SynII_loxPsym_91,SynII_SEG_0091,exact_adjacent_lox,True
SynII,SynII_gene_0147,ORF,S000000230,ETR1,263320,264462,263389.0,264531.0,263960.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_91,SynII_loxPsym_92,SynII_SEG_0092,exact_adjacent_lox,True
SynII,SynII_gene_0148,ORF,S000000231,YBR027C,264467,264799,264536.0,264868.0,264702.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_91,SynII_loxPsym_92,SynII_SEG_0092,exact_adjacent_lox,True
SynII,SynII_gene_0149,ORF,S000000232,YPK3,264902,266479,264971.0,266548.0,265759.5,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_92,SynII_loxPsym_93,SynII_SEG_0093,exact_adjacent_lox,True
SynII,SynII_gene_0150,ORF,S000000233,CDS1,266846,268219,266915.0,268288.0,267601.5,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_92,SynII_loxPsym_93,SynII_SEG_0093,exact_adjacent_lox,True
SynII,SynII_gene_0151,ORF,S000000234,RKM3,268769,270427,268838.0,270496.0,269667.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_92,SynII_loxPsym_93,SynII_SEG_0093,exact_adjacent_lox,True
SynII,SynII_gene_0152,ORF,S000000235,RPL4A,270677,271765,270746.0,271834.0,271290.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_93,SynII_loxPsym_94,SynII_SEG_0094,exact_adjacent_lox,True
SynII,SynII_gene_0153,ORF,S000000236,YBR032W,272064,272366,272133.0,272435.0,272284.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_94,SynII_loxPsym_95,SynII_SEG_0095,exact_adjacent_lox,True
SynII,SynII_gene_0154,ORF,S000000237,EDS1,272489,275248,272558.0,275317.0,273937.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_94,SynII_loxPsym_95,SynII_SEG_0095,exact_adjacent_lox,True
SynII,SynII_gene_0155,ORF,S000000238,HMT1,275509,276555,275578.0,276624.0,276101.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_95,SynII_loxPsym_96,SynII_SEG_0096,exact_adjacent_lox,True
SynII,SynII_gene_0156,ORF,S000000239,PDX3,276882,277568,276951.0,277637.0,277294.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_96,SynII_loxPsym_97,SynII_SEG_0097,exact_adjacent_lox,True
SynII,SynII_gene_0157,ORF,S000000240,CSG2,279728,280960,279797.0,281029.0,280413.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_97,SynII_loxPsym_98,SynII_SEG_0098,exact_adjacent_lox,True
SynII,SynII_gene_0158,ORF,S000000241,SCO1,281246,282133,281315.0,282202.0,281758.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_98,SynII_loxPsym_99,SynII_SEG_0099,exact_adjacent_lox,True
SynII,SynII_gene_0159,ORF,S000000242,CHS2,282579,285470,282648.0,285539.0,284093.5,+,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_98,SynII_loxPsym_99,SynII_SEG_0099,exact_adjacent_lox,True
SynII,SynII_gene_0160,ORF,S000000243,ATP3,286256,287191,286325.0,287260.0,286792.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_98,SynII_loxPsym_99,SynII_SEG_0099,exact_adjacent_lox,True
SynII,SynII_gene_0161,ORF,S000000244,FIG1,287683,288579,287752.0,288648.0,288200.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_99,SynII_loxPsym_100,SynII_SEG_0100,exact_adjacent_lox,True
SynII,SynII_gene_0162,ORF,S000000245,FAT1,289015,291024,289084.0,291093.0,290088.5,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_100,SynII_loxPsym_101,SynII_SEG_0101,exact_adjacent_lox,True
SynII,SynII_gene_0163,ORF,S000000246,CST26,291233,292426,291302.0,292495.0,291898.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_102,SynII_loxPsym_103,SynII_SEG_0103,exact_adjacent_lox,True
SynII,SynII_gene_0164,ORF,S000000247,QDR3,292727,294796,292796.0,294865.0,293830.5,-,Unknown,unique_flanking_anchors,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_103,SynII_loxPsym_104,SynII_SEG_0104,exact_adjacent_lox,True
SynII,SynII_gene_0165,ORF,S000000248,TCM62,295226,296944,295295.0,297013.0,296154.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_104,SynII_loxPsym_105,SynII_SEG_0105,exact_adjacent_lox,True
SynII,SynII_rep_origin_0166,rep_origin,S000118347,ARS211;Autonomously Replicating Sequence,297025,297260,297094.0,297329.0,297211.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_104,SynII_loxPsym_105,SynII_SEG_0105,exact_adjacent_lox,False
SynII,SynII_gene_0167,ORF,S000000249,GIP1,298213,300132,298282.0,300201.0,299241.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_106,SynII_loxPsym_107,SynII_SEG_0107,exact_adjacent_lox,True
SynII,SynII_gene_0168,ORF,S000000250,ZTA1,300581,301585,300650.0,301654.0,301152.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_107,SynII_loxPsym_108,SynII_SEG_0108,exact_adjacent_lox,True
SynII,SynII_gene_0169,ORF,S000000251,FMP23,301907,302434,301976.0,302503.0,302239.5,+,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_107,SynII_loxPsym_108,SynII_SEG_0108,exact_adjacent_lox,True
SynII,SynII_gene_0170,ORF,S000000252,RPS11B,302905,303886,302974.0,303955.0,303464.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_107,SynII_loxPsym_108,SynII_SEG_0108,exact_adjacent_lox,True
SynII,SynII_gene_0171,ORF,S000000253,REB1,304494,306926,304563.0,306995.0,305779.0,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_108,SynII_loxPsym_109,SynII_SEG_0109,exact_adjacent_lox,True
SynII,SynII_gene_0172,ORF,S000000254,REG2,307325,308341,307394.0,308410.0,307902.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_109,SynII_loxPsym_110,SynII_SEG_0110,exact_adjacent_lox,True
SynII,SynII_gene_0173,ORF,S000000255,YBR051W,308130,308480,308199.0,308549.0,308374.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_109,SynII_loxPsym_110,SynII_SEG_0110,exact_adjacent_lox,True
SynII,SynII_gene_0174,ORF,S000000256,RFS1,308896,309528,308965.0,309597.0,309281.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_110,SynII_loxPsym_111,SynII_SEG_0111,exact_adjacent_lox,True
SynII,SynII_gene_0175,ORF,S000000257,YBR053C,309851,310927,309920.0,310996.0,310458.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_110,SynII_loxPsym_111,SynII_SEG_0111,exact_adjacent_lox,True
SynII,SynII_gene_0176,ORF,S000000258,YRO2,313277,314311,313346.0,314380.0,313863.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_110,SynII_loxPsym_111,SynII_SEG_0111,exact_adjacent_lox,True
SynII,SynII_gene_0177,ORF,S000000259,PRP6,314812,317511,314881.0,317580.0,316230.5,-,Essential,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_111,SynII_loxPsym_112,SynII_SEG_0112,exact_adjacent_lox,True
SynII,SynII_gene_0178,ORF,S000000260,YBR056W,318039,319544,318108.0,319613.0,318860.5,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_112,SynII_loxPsym_113,SynII_SEG_0113,exact_adjacent_lox,True
SynII,SynII_gene_0179,ORF,S000028736,YBR056W-A,321009,321209,321078.0,321278.0,321178.0,+,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_113,SynII_loxPsym_114,SynII_SEG_0114,exact_adjacent_lox,True
SynII,SynII_gene_0180,ORF,S000087087,YBR056C-B,321047,321205,321116.0,321274.0,321195.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_113,SynII_loxPsym_114,SynII_SEG_0114,exact_adjacent_lox,True
SynII,SynII_gene_0181,ORF,S000000261,MUM2,321981,323081,322050.0,323150.0,322600.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_114,SynII_loxPsym_115,SynII_SEG_0115,exact_adjacent_lox,True
SynII,SynII_gene_0182,ORF,S000000262,UBP14,323494,325839,323563.0,325908.0,324735.5,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_115,SynII_loxPsym_116,SynII_SEG_0116,exact_adjacent_lox,True
SynII,SynII_gene_0183,ORF,S000007521,TSC3,326180,326422,326249.0,326491.0,326370.0,-,Unknown,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_116,SynII_loxPsym_117,SynII_SEG_0117,exact_adjacent_lox,True
SynII,SynII_gene_0184,ORF,S000000263,AKL1,326751,330077,326820.0,330146.0,328483.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_117,SynII_loxPsym_118,SynII_SEG_0118,exact_adjacent_lox,True
SynII,SynII_gene_0185,ORF,S000000264,ORC2,330542,332404,330611.0,332473.0,331542.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_117,SynII_loxPsym_118,SynII_SEG_0118,exact_adjacent_lox,True
SynII,SynII_gene_0186,ORF,S000000265,TRM7,334711,335643,334780.0,335712.0,335246.0,-,Ambiguous,unique_exact,CP013608,./outputs\revised_model\input_sources\CP013608.gb,SynII_loxPsym_118,SynII_loxPsym_119,SynII_SEG_0119,exact_adjacent_lox,True
