synthetic_chromosome,sgd_gene_id,gene_name,synthetic_start_bp,synthetic_end_bp,synthetic_midpoint_bp,strand,essential_status,left_lox_id,right_lox_id,segment_id,mapping_status,interval_mapping_status,eligible_for_gene_risk,source_accession,source_file
SynIII,S000000542,YCL037C,47849.0,49153.0,48501.0,-,Unknown,SynIII_loxPsym_15,SynIII_loxPsym_16,SynIII_SEG_0016,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000541,YCL036W,49501.0,51201.0,50351.0,+,Unknown,SynIII_loxPsym_15,SynIII_loxPsym_16,SynIII_SEG_0016,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000540,YCL035C,51350.0,51682.0,51516.0,-,Unknown,SynIII_loxPsym_16,SynIII_loxPsym_17,SynIII_SEG_0017,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000539,YCL034W,52167.0,53231.0,52699.0,+,Unknown,SynIII_loxPsym_16,SynIII_loxPsym_17,SynIII_SEG_0017,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000538,YCL033C,53319.0,53825.0,53572.0,-,Unknown,SynIII_loxPsym_17,SynIII_loxPsym_18,SynIII_SEG_0018,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000537,YCL032W,53984.0,55024.0,54504.0,+,Unknown,SynIII_loxPsym_17,SynIII_loxPsym_18,SynIII_SEG_0018,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000536,YCL031C,55252.0,56145.0,55698.5,-,Essential,SynIII_loxPsym_18,SynIII_loxPsym_19,SynIII_SEG_0019,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000535,YCL030C,56545.0,58944.0,57744.5,-,Unknown,SynIII_loxPsym_19,SynIII_loxPsym_20,SynIII_SEG_0020,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000534,YCL029C,59244.0,60566.0,59905.0,-,Ambiguous,SynIII_loxPsym_20,SynIII_loxPsym_21,SynIII_SEG_0021,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000533,YCL028W,60795.0,62012.0,61403.5,+,Ambiguous,SynIII_loxPsym_20,SynIII_loxPsym_21,SynIII_SEG_0021,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000532,YCL027W,62482.0,64020.0,63251.0,+,Unknown,SynIII_loxPsym_21,SynIII_loxPsym_22,SynIII_SEG_0022,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000007548,YCL026C-B,64118.0,64699.0,64408.5,-,Unknown,SynIII_loxPsym_22,SynIII_loxPsym_23,SynIII_SEG_0023,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000589,YCL026C-A,65451.0,66032.0,65741.5,-,Unknown,SynIII_loxPsym_23,SynIII_loxPsym_24,SynIII_SEG_0024,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000530,YCL025C,66799.0,68702.0,67750.5,-,Unknown,SynIII_loxPsym_24,SynIII_loxPsym_25,SynIII_SEG_0025,unique_flanking_anchors,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000528,YCL023C,69732.0,70079.0,69905.5,-,Unknown,SynIII_loxPsym_24,SynIII_loxPsym_25,SynIII_SEG_0025,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000529,YCL024W,69945.0,73059.0,71502.0,+,Unknown,SynIII_loxPsym_24,SynIII_loxPsym_25,SynIII_SEG_0025,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000527,YCL022C,72354.0,72869.0,72611.5,-,Unknown,SynIII_loxPsym_24,SynIII_loxPsym_25,SynIII_SEG_0025,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000522,YCL017C,73672.0,75165.0,74418.5,-,Essential,SynIII_loxPsym_26,SynIII_loxPsym_27,SynIII_SEG_0027,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000521,YCL016C,75550.0,76692.0,76121.0,-,Ambiguous,SynIII_loxPsym_27,SynIII_loxPsym_28,SynIII_SEG_0028,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000520,YCL014W,77210.0,82120.0,79665.0,+,Unknown,SynIII_loxPsym_27,SynIII_loxPsym_28,SynIII_SEG_0028,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000029705,YCL012C,82314.0,82718.0,82516.0,-,Unknown,SynIII_loxPsym_29,SynIII_loxPsym_30,SynIII_SEG_0030,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000517,YCL011C,83039.0,84322.0,83680.5,-,Unknown,SynIII_loxPsym_30,SynIII_loxPsym_31,SynIII_SEG_0031,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000516,YCL010C,84569.0,85348.0,84958.5,-,Unknown,SynIII_loxPsym_31,SynIII_loxPsym_32,SynIII_SEG_0032,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000515,YCL009C,85651.0,86580.0,86115.5,-,Unknown,SynIII_loxPsym_32,SynIII_loxPsym_33,SynIII_SEG_0033,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000514,YCL008C,86762.0,87919.0,87340.5,-,Unknown,SynIII_loxPsym_33,SynIII_loxPsym_34,SynIII_SEG_0034,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000513,YCL007C,88040.0,88259.0,88149.5,-,Ambiguous,SynIII_loxPsym_33,SynIII_loxPsym_34,SynIII_SEG_0034,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000028508,YCL005W-A,88089.0,88310.0,88199.5,+,Unknown,SynIII_loxPsym_33,SynIII_loxPsym_34,SynIII_SEG_0034,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000511,YCL005W,88948.0,89718.0,89333.0,+,Unknown,SynIII_loxPsym_34,SynIII_loxPsym_35,SynIII_SEG_0035,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000510,YCL004W,90032.0,91597.0,90814.5,+,Essential,SynIII_loxPsym_34,SynIII_loxPsym_35,SynIII_SEG_0035,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000508,YCL002C,91770.0,92525.0,92147.5,-,Unknown,SynIII_loxPsym_34,SynIII_loxPsym_35,SynIII_SEG_0035,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000507,YCL001W,92765.0,93331.0,93048.0,+,Unknown,SynIII_loxPsym_34,SynIII_loxPsym_35,SynIII_SEG_0035,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000007221,YCL001W-A,93963.0,94424.0,94193.5,+,Unknown,SynIII_loxPsym_35,SynIII_loxPsym_36,SynIII_SEG_0036,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000007596,YCL001W-B,94653.0,94907.0,94780.0,+,Unknown,SynIII_loxPsym_35,SynIII_loxPsym_36,SynIII_SEG_0036,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000594,YCR001W,96632.0,96946.0,96789.0,+,Unknown,SynIII_loxPsym_37,SynIII_loxPsym_38,SynIII_SEG_0038,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000595,YCR002C,98373.0,99341.0,98857.0,-,Ambiguous,SynIII_loxPsym_38,SynIII_loxPsym_39,SynIII_SEG_0039,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000596,YCR003W,99613.0,100164.0,99888.5,+,Unknown,SynIII_loxPsym_38,SynIII_loxPsym_39,SynIII_SEG_0039,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000597,YCR004C,100636.0,101379.0,101007.5,-,Unknown,SynIII_loxPsym_40,SynIII_loxPsym_41,SynIII_SEG_0041,unique_flanking_anchors,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000598,YCR005C,102041.0,103423.0,102732.0,-,Unknown,SynIII_loxPsym_41,SynIII_loxPsym_42,SynIII_SEG_0042,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000599,YCR006C,103625.0,104098.0,103861.5,-,Unknown,SynIII_loxPsym_41,SynIII_loxPsym_42,SynIII_SEG_0042,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000600,YCR007C,106251.0,106970.0,106610.5,-,Unknown,SynIII_loxPsym_42,SynIII_loxPsym_43,SynIII_SEG_0043,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000601,YCR008W,108670.0,110481.0,109575.5,+,Unknown,SynIII_loxPsym_43,SynIII_loxPsym_44,SynIII_SEG_0044,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000602,YCR009C,111013.0,111810.0,111411.5,-,Unknown,SynIII_loxPsym_45,SynIII_loxPsym_46,SynIII_SEG_0046,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000603,YCR010C,112541.0,113392.0,112966.5,-,Unknown,SynIII_loxPsym_45,SynIII_loxPsym_46,SynIII_SEG_0046,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000604,YCR011C,114026.0,117175.0,115600.5,-,Unknown,SynIII_loxPsym_46,SynIII_loxPsym_47,SynIII_SEG_0047,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000605,YCR012W,118048.0,119298.0,118673.0,+,Essential,SynIII_loxPsym_46,SynIII_loxPsym_47,SynIII_SEG_0047,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000606,YCR013C,118704.0,119351.0,119027.5,-,Essential,SynIII_loxPsym_46,SynIII_loxPsym_47,SynIII_SEG_0047,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000607,YCR014C,119521.0,121269.0,120395.0,-,Unknown,SynIII_loxPsym_47,SynIII_loxPsym_48,SynIII_SEG_0048,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000608,YCR015C,121553.0,122506.0,122029.5,-,Unknown,SynIII_loxPsym_47,SynIII_loxPsym_48,SynIII_SEG_0048,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000609,YCR016W,123624.0,124496.0,124060.0,+,Unknown,SynIII_loxPsym_48,SynIII_loxPsym_49,SynIII_SEG_0049,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000610,YCR017C,124797.0,127658.0,126227.5,-,Unknown,SynIII_loxPsym_49,SynIII_loxPsym_50,SynIII_SEG_0050,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000611,YCR018C,128296.0,128961.0,128628.5,-,Unknown,SynIII_loxPsym_50,SynIII_loxPsym_51,SynIII_SEG_0051,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000007230,YCR018C-A,129574.0,129584.0,129579.0,-,Unknown,SynIII_loxPsym_51,SynIII_loxPsym_52,SynIII_SEG_0052,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000612,YCR019W,130559.0,131650.0,131104.5,+,Unknown,SynIII_loxPsym_51,SynIII_loxPsym_52,SynIII_SEG_0052,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000613,YCR020C,131802.0,132449.0,132125.5,-,Unknown,SynIII_loxPsym_53,SynIII_loxPsym_54,SynIII_SEG_0054,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000614,YCR020C-A,132654.0,132920.0,132787.0,-,Unknown,SynIII_loxPsym_54,SynIII_loxPsym_55,SynIII_SEG_0055,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000006439,YCR020W-B,133144.0,133380.0,133262.0,+,Unknown,SynIII_loxPsym_54,SynIII_loxPsym_55,SynIII_SEG_0055,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000615,YCR021C,133999.0,134997.0,134498.0,-,Ambiguous,SynIII_loxPsym_56,SynIII_loxPsym_57,SynIII_SEG_0057,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000616,YCR022C,135311.0,135655.0,135483.0,-,Unknown,SynIII_loxPsym_56,SynIII_loxPsym_57,SynIII_SEG_0057,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000617,YCR023C,136428.0,138263.0,137345.5,-,Unknown,SynIII_loxPsym_56,SynIII_loxPsym_57,SynIII_SEG_0057,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000618,YCR024C,138668.0,140146.0,139407.0,-,Unknown,SynIII_loxPsym_57,SynIII_loxPsym_58,SynIII_SEG_0058,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000028818,YCR024C-B,140523.0,140789.0,140656.0,-,Unknown,SynIII_loxPsym_57,SynIII_loxPsym_58,SynIII_SEG_0058,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000619,YCR024C-A,140903.0,141025.0,140964.0,-,Unknown,SynIII_loxPsym_58,SynIII_loxPsym_59,SynIII_SEG_0059,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000620,YCR025C,141404.0,141814.0,141609.0,-,Unknown,SynIII_loxPsym_58,SynIII_loxPsym_59,SynIII_SEG_0059,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000621,YCR026C,142103.0,144331.0,143217.0,-,Unknown,SynIII_loxPsym_59,SynIII_loxPsym_60,SynIII_SEG_0060,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000622,YCR027C,145396.0,146025.0,145710.5,-,Unknown,SynIII_loxPsym_60,SynIII_loxPsym_61,SynIII_SEG_0061,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000623,YCR028C,147392.0,148930.0,148161.0,-,Unknown,SynIII_loxPsym_62,SynIII_loxPsym_63,SynIII_SEG_0063,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000007222,YCR028C-A,149490.0,149897.0,149693.5,-,Unknown,SynIII_loxPsym_63,SynIII_loxPsym_64,SynIII_SEG_0064,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000626,YCR030C,150317.0,152929.0,151623.0,-,Ambiguous,SynIII_loxPsym_64,SynIII_loxPsym_65,SynIII_SEG_0065,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000627,YCR031C,154025.0,154438.0,154231.5,-,Ambiguous,SynIII_loxPsym_65,SynIII_loxPsym_66,SynIII_SEG_0066,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000628,YCR032W,155738.0,162241.0,158989.5,+,Ambiguous,SynIII_loxPsym_65,SynIII_loxPsym_66,SynIII_SEG_0066,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000629,YCR033W,162741.0,166421.0,164581.0,+,Unknown,SynIII_loxPsym_66,SynIII_loxPsym_67,SynIII_SEG_0067,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000630,YCR034W,166878.0,167921.0,167399.5,+,Unknown,SynIII_loxPsym_67,SynIII_loxPsym_68,SynIII_SEG_0068,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000631,YCR035C,168154.0,169338.0,168746.0,-,Essential,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000632,YCR036W,169617.0,170618.0,170117.5,+,Unknown,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000633,YCR037C,170734.0,173505.0,172119.5,-,Unknown,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000634,YCR038C,173941.0,175869.0,174905.0,-,Unknown,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,unique_flanking_anchors,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000635,YCR039C,175866.0,176498.0,176182.0,-,Essential,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000638,YCR042C,177494.0,181717.0,179605.5,-,Essential,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000639,YCR043C,182580.0,182963.0,182771.5,-,Unknown,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000640,YCR044C,183230.0,184303.0,183766.5,-,Unknown,SynIII_loxPsym_69,SynIII_loxPsym_70,SynIII_SEG_0070,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000641,YCR045C,184488.0,185963.0,185225.5,-,Ambiguous,SynIII_loxPsym_69,SynIII_loxPsym_70,SynIII_SEG_0070,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000028607,YCR045W-A,185104.0,185454.0,185279.0,+,Unknown,SynIII_loxPsym_69,SynIII_loxPsym_70,SynIII_SEG_0070,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000642,YCR046C,186302.0,186811.0,186556.5,-,Ambiguous,SynIII_loxPsym_70,SynIII_loxPsym_71,SynIII_SEG_0071,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000643,YCR047C,187140.0,187967.0,187553.5,-,Unknown,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000028608,YCR047W-A,187723.0,187929.0,187826.0,+,Unknown,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000645,YCR049C,188293.0,188739.0,188516.0,-,Unknown,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000644,YCR048W,188351.0,190183.0,189267.0,+,Unknown,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000646,YCR050C,189886.0,190194.0,190040.0,-,Ambiguous,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000647,YCR051W,190493.0,191161.0,190827.0,+,Ambiguous,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000648,YCR052W,191416.0,192867.0,192141.5,+,Essential,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000649,YCR053W,193119.0,194663.0,193891.0,+,Unknown,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000650,YCR054C,194832.0,196523.0,195677.5,-,Essential,SynIII_loxPsym_72,SynIII_loxPsym_73,SynIII_SEG_0073,unique_flanking_anchors,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000653,YCR057C,196913.0,199684.0,198298.5,-,Essential,SynIII_loxPsym_72,SynIII_loxPsym_73,SynIII_SEG_0073,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000655,YCR059C,199944.0,200720.0,200332.0,-,Unknown,SynIII_loxPsym_73,SynIII_loxPsym_74,SynIII_SEG_0074,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000656,YCR060W,200889.0,201224.0,201056.5,+,Unknown,SynIII_loxPsym_73,SynIII_loxPsym_74,SynIII_SEG_0074,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000657,YCR061W,202087.0,203982.0,203034.5,+,Unknown,SynIII_loxPsym_74,SynIII_loxPsym_75,SynIII_SEG_0075,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000660,YCR064C,204552.0,204962.0,204757.0,-,Unknown,SynIII_loxPsym_75,SynIII_loxPsym_76,SynIII_SEG_0076,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000659,YCR063W,204775.0,205248.0,205011.5,+,Unknown,SynIII_loxPsym_75,SynIII_loxPsym_76,SynIII_SEG_0076,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000661,YCR065W,205801.0,207495.0,206648.0,+,Ambiguous,SynIII_loxPsym_76,SynIII_loxPsym_77,SynIII_SEG_0077,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000662,YCR066W,208025.0,209488.0,208756.5,+,Unknown,SynIII_loxPsym_77,SynIII_loxPsym_78,SynIII_SEG_0078,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000663,YCR067C,209718.0,212915.0,211316.5,-,Unknown,SynIII_loxPsym_79,SynIII_loxPsym_80,SynIII_SEG_0080,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000664,YCR068W,213807.0,215369.0,214588.0,+,Ambiguous,SynIII_loxPsym_79,SynIII_loxPsym_80,SynIII_SEG_0080,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000665,YCR069W,215682.0,216638.0,216160.0,+,Unknown,SynIII_loxPsym_80,SynIII_loxPsym_81,SynIII_SEG_0081,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000667,YCR071C,216798.0,217238.0,217018.0,-,Ambiguous,SynIII_loxPsym_82,SynIII_loxPsym_83,SynIII_SEG_0083,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000668,YCR072C,217500.0,219047.0,218273.5,-,Essential,SynIII_loxPsym_82,SynIII_loxPsym_83,SynIII_SEG_0083,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000669,YCR073C,219318.0,223312.0,221315.0,-,Unknown,SynIII_loxPsym_83,SynIII_loxPsym_84,SynIII_SEG_0084,unique_flanking_anchors,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000718,YCR073W-A,223692.0,224639.0,224165.5,+,Unknown,SynIII_loxPsym_83,SynIII_loxPsym_84,SynIII_SEG_0084,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000671,YCR075C,224830.0,225612.0,225221.0,-,Unknown,SynIII_loxPsym_85,SynIII_loxPsym_86,SynIII_SEG_0086,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000028519,YCR075W-A,225772.0,225999.0,225885.5,+,Unknown,SynIII_loxPsym_85,SynIII_loxPsym_86,SynIII_SEG_0086,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000672,YCR076C,226090.0,226842.0,226466.0,-,Unknown,SynIII_loxPsym_85,SynIII_loxPsym_86,SynIII_SEG_0086,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000673,YCR077C,227069.0,229459.0,228264.0,-,Ambiguous,SynIII_loxPsym_86,SynIII_loxPsym_87,SynIII_SEG_0087,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000002133,YCR079W,229676.0,231004.0,230340.0,+,Ambiguous,SynIII_loxPsym_86,SynIII_loxPsym_87,SynIII_SEG_0087,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
