chromosome_1,position_1,chromosome_2,position_2,contact_probability,source_file,source_sheet
synII,30000,synII,550000,0.014131771577157715,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,560000,0.012919401340134013,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,570000,0.013981452745274528,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,580000,0.012234906290629063,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,590000,0.012244137213721373,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,600000,0.012692102210221023,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,610000,0.015870950095009502,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,620000,0.01336973597359736,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,630000,0.013856303430343036,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,640000,0.014329857685768577,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,650000,0.01236537093709371,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,660000,0.01536003490349035,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,670000,0.014278713371337133,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,680000,0.013708460746074607,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,690000,0.015324078207820783,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,700000,0.016757233123312332,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,710000,0.015693868686868687,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,720000,0.016123093209320934,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,730000,0.01672084518451845,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,740000,0.01837163226322632,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,750000,0.021070953595359536,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,760000,0.025666620562056205,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,30000,synII,770000,0.021200299529952997,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,10000,0.268166103310331,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,20000,0.3088082396239624,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,30000,0.6071678080808081,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,40000,0.7607946485648565,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,50000,0.7257991838183818,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,60000,0.36802874447444744,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,70000,0.24448653835383535,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,80000,0.17672296969696968,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,90000,0.13340795459545954,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,100000,0.10395126362636264,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,110000,0.08055361456145615,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,120000,0.06983020522052205,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,130000,0.05275892119211922,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,140000,0.04836150765076508,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,150000,0.041001910991099115,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,160000,0.033939725372537255,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,170000,0.032774147514751474,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,180000,0.027884428942894286,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,190000,0.02711084288428843,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,200000,0.02228170327032703,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,210000,0.01907235673567357,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,220000,0.015182488948894889,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,230000,0.01603899989999,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,240000,0.01873412411241124,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,250000,0.019115673167316733,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,260000,0.022902922792279228,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,270000,0.024746888688868887,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,280000,0.023458090209020902,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,290000,0.02449335083508351,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,300000,0.025824811481148114,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,310000,0.023452617361736174,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,320000,0.021208555855585558,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,330000,0.02167330893089309,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,340000,0.02080743894389439,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,350000,0.021546639563956395,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,360000,0.019796012501250123,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,370000,0.019196504550455046,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,380000,0.0193502598259826,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,390000,0.01718358875887589,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,400000,0.017550669466946694,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,410000,0.01879950605060506,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,420000,0.018158105610561054,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,430000,0.017587112911291128,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,440000,0.016462821682168217,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,450000,0.01608019191919192,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,460000,0.014774626562656266,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,470000,0.015463583158315832,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,480000,0.01732011731173117,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,490000,0.016017352635263528,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,500000,0.017358733173317334,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,510000,0.015566265126512652,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,520000,0.014680991099109912,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,530000,0.012684389238923894,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,540000,0.014157242824282427,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,550000,0.013196760776077607,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,560000,0.013494677267726773,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,570000,0.012921006700670068,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,580000,0.014682664566456645,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,590000,0.011379636463646365,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,600000,0.012439389438943895,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,610000,0.013212944294429443,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,620000,0.01283760486048605,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,630000,0.014990472947294728,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,640000,0.013852287528752876,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,650000,0.014461348634863487,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,660000,0.01398052675267527,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,670000,0.013415556455645563,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,680000,0.014100877287728774,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,690000,0.016172756775677567,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,700000,0.0166392601260126,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,710000,0.013988044204420442,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,720000,0.015691748174817482,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,730000,0.01726774577457746,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,740000,0.017152735173517352,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,750000,0.019363932193219323,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,760000,0.017243738773877387,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,40000,synII,770000,0.02145977667766777,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,10000,0.18426936153615361,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,20000,0.2091478093809381,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,30000,0.3320380301030103,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,40000,0.7257991838183818,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,50000,0.6181633907390739,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,60000,0.6243162860286029,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,70000,0.33396308900890087,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,80000,0.2110511817181718,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,90000,0.14641060416041604,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,100000,0.11614544324432444,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,110000,0.0995350903090309,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,120000,0.07988213591359136,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,130000,0.05648466126612661,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,140000,0.051688916191619166,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,150000,0.04803459165916592,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,160000,0.037824054505450545,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,170000,0.03526210911091109,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,180000,0.02900219311931193,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,190000,0.026348746374637463,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,200000,0.020570501350135013,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,210000,0.02068719781978198,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,220000,0.014495856585658566,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,230000,0.018094144314431442,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,240000,0.02043195589558956,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,250000,0.021622111711171118,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,260000,0.02611877387738774,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,270000,0.025450774577457744,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,280000,0.024574770477047706,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,290000,0.02133078507850785,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,300000,0.025305261526152614,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,310000,0.02283892689268927,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,320000,0.022300240424042404,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,330000,0.02421464906490649,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,340000,0.021338584658465845,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,350000,0.021767120312031204,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,360000,0.02205263606360636,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,370000,0.02060784408440844,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,380000,0.02223859305930593,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,390000,0.021275138413841384,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,400000,0.018107640464046407,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,410000,0.019093660666066607,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,420000,0.018529840184018403,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,430000,0.02114514231423142,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,440000,0.018096820082008202,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,450000,0.016814575257525752,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,460000,0.01718531313131313,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,470000,0.015646024302430242,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,480000,0.018975259725972596,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,490000,0.01554226612661266,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,500000,0.01625459325932593,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,510000,0.015504473447344735,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,520000,0.014176317431743175,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,530000,0.013939959495949596,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,540000,0.01548945494549455,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,550000,0.013276864786478647,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,560000,0.013411226522652264,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,570000,0.011160700770077008,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,580000,0.013582077607760777,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,590000,0.014774178517851786,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,600000,0.014268495649564958,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,610000,0.013835723972397239,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,620000,0.012278702370237024,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,630000,0.013052402740274027,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,640000,0.014092462646264627,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,650000,0.015613990899089908,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,660000,0.01565486708670867,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,670000,0.015804642664266427,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,680000,0.014037185718571857,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,690000,0.015046454845484548,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,700000,0.013563558255825583,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,710000,0.015022659665966599,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,720000,0.014606730773077309,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,730000,0.015574976297629762,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,740000,0.012482847484748474,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,750000,0.016171462446244626,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,760000,0.01955340504050405,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,50000,synII,770000,0.020737377637763777,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,10000,0.14377826392639262,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,20000,0.15931248774877488,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,30000,0.21746163626362636,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,40000,0.36802874447444744,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,50000,0.6243162860286029,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,60000,0.7006160166016602,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,70000,0.7244076420642064,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,80000,0.32292264686468647,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,90000,0.2082582184218422,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,100000,0.15080697949794977,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,110000,0.11179767256725673,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,120000,0.09430339243924392,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,130000,0.07284377617761777,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,140000,0.06135857075707571,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,150000,0.05228605370537054,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,160000,0.040678621862186216,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,170000,0.03637566236623663,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,180000,0.03621722332233223,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,190000,0.02907522062206221,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,200000,0.023503333333333334,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,210000,0.023738586558655864,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,220000,0.019256280628062807,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,60000,synII,230000,0.01703337803780378,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
